behavioral_0,behavioral_1,proxy_0,proxy_1
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
0.370868444442749,0.46478378772735596,0.09233620017766953,0.0720115676522255
